"","InitialInterestRate","ppp_treated","agriculture","mining","utilities","construction","manufacturing","wholesale_trade","retail_trade","transport_ware","information","finance_ins","real_estate","professional","admin_support","education","healthcare","arts_entertain","accommodation","other_services","public_admin","age_established","age_new","age_startup","age_changed_owner","processing_plp","processing_express","processing_7a_general","collateral","commit","pif","charge_off","cancelled","has_franchise","west","northeast","midwest","pct_black","pct_native","pct_asian","pct_pacific","pct_other","pct_multiracial","approval_month_index","regional_bank","community_bank","fintech","cdfi","other_institution","LMIIndicator","Race","ApprovalYearMonth","JobsSupported","GrossApproval","race_black","race_asian","race_native","race_white","race_unanswered","race_multi","race_pacific","race_puerto_rican","hispanic","not_hispanic","ethnicity_unanswered","log_approval_amount","zip_code"
"706",5.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.98945543839376,2.62891809908999,1.57446193846598,0.0361115123501372,1.63946266069623,8.14675718619096,2,0,1,0,0,0,"N","Unanswered","2020-06",2,44500,0,0,0,0,1,0,0,0,0,1,0,10.7032444681543,"73096"
"716",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,17.5119040789398,0.15776490161207,4.51781309161838,0,1.31661981527164,3.68022488669612,18,0,1,0,0,0,"N","White","2021-10",39,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"56301"
"725",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3.28556321336105,0.437588885242315,1.13408452758633,0.0401123144805455,3.79608357947708,2.60000729314809,45,0,1,0,0,0,"N","Asian","2024-01",0,50000,0,1,0,0,0,0,0,0,0,1,0,10.8197782844103,"65616"
"726",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3.28556321336105,0.437588885242315,1.13408452758633,0.0401123144805455,3.79608357947708,2.60000729314809,45,0,1,0,0,0,"N","Asian","2024-01",0,50000,0,1,0,0,0,0,0,0,0,1,0,10.8197782844103,"65616"
"727",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.82852401008314,0.147176251389563,3.22535189215425,0,1.73793233023846,4.1240664485118,0,0,1,0,0,0,"N","Unanswered","2020-04",26,1624000,0,0,0,0,1,0,0,0,1,0,0,14.3004027997038,"30188"
"745",5.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,22.3643375817289,1.07716412064238,3.26614239657718,0.495646147820061,22.9744794962186,8.12769291030161,14,0,1,0,0,0,"Y","White","2021-06",32,1440000,0,0,0,1,0,0,0,0,0,1,0,14.1801536715522,"89115"
"754",8.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.1138014527845,0.225988700564972,1.69491525423729,0,8.23244552058111,2.85714285714286,29,0,0,0,0,1,"N","White","2022-09",5,90000,0,0,0,1,0,0,0,0,1,0,0,11.4075649493124,"93427"
"755",10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.39516433698527,0.103891197582168,3.45674348318852,0,5.63845863241405,6.63014733660748,35,0,1,0,0,0,"Y","White","2023-03",1,80000,0,0,0,1,0,0,0,0,0,1,0,11.289781913656,"79410"
"760",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.153550863723608,0,3.78119001919386,0.230326295585413,11.2476007677543,7.04414587332054,2,1,0,0,0,0,"N","Unanswered","2020-06",7,25000,0,0,0,0,1,0,0,0,1,0,0,10.1266311038503,"97032"
"764",10.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.16130353381699,0.14041656915516,13.0777556751697,0.0848350105312427,5.87848116077697,5.81119822139012,57,0,0,0,0,0,"N","Unanswered","2025-01",2,45000,0,0,0,0,1,0,0,0,0,0,1,10.7144177687525,"11209"
"774",4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42.2711452405944,0.0718192365062704,1.93083255068781,0.0331473399259709,6.71233633500912,4.95000276227833,14,0,1,0,0,0,"N","Asian","2021-06",35,600000,0,1,0,0,0,0,0,0,0,1,0,13.3046849341983,"29406"
"785",3.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.96445662779352,0.00696928866793663,3.13850299679413,0,1.25214886400595,4.08864935185615,15,1,0,0,0,0,"Y","Asian","2021-07",45,1950000,0,1,0,0,0,0,0,0,0,1,0,14.4833399305399,"32940"
"787",5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0911577028258888,1.67122455180796,0,0.698875721665147,3.34244910361592,16,1,0,0,0,0,"N","Unanswered","2021-08",18,285800,0,0,0,0,1,0,0,0,0,0,1,12.5630475444779,"81224"
"788",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.75973502506046,0.315446356594581,42.0595142126108,0,3.10889909221549,4.1288423118713,27,1,0,0,0,0,"N","Asian","2022-07",11,100000,0,1,0,0,0,0,0,0,0,1,0,11.5129254649702,"11361"
"793",6.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,7.31553606090398,0.761299755476569,14.9260127555522,2.48052635559253,3.93758350349139,8.97426201820061,30,0,0,0,0,0,"N","White","2022-10",26,1289900,0,0,0,1,0,0,0,0,0,1,0,14.0700752539532,"97236"
"799",10.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,37.8653965485434,0.667482851728244,1.73075955523504,0,23.4407231623258,7.23330035051235,56,0,0,0,0,0,"Y","Unanswered","2024-12",3,25000,0,0,0,0,1,0,0,0,0,0,1,10.1266311038503,"10473"
"857",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.80447034100678,1.1978221415608,8.90629477505015,0,23.3260101251313,7.14872480657178,54,0,0,0,0,0,"Y","White","2024-10",5,200000,0,0,0,1,0,0,0,0,0,0,1,12.2060726455302,"91605"
"893",10.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5.40210501831715,0.0814095481770076,2.58766063848346,0,0.465197418154329,4.26818631156597,59,0,1,0,0,0,"N","Unanswered","2025-03",4,120000,0,0,0,0,1,0,0,0,0,0,1,11.6952470217642,"60465"
"896",9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4.40466247866662,0.764370529067867,10.3090163041505,0,1.26003122843967,5.24347289298813,36,0,1,0,0,0,"N","White","2023-04",12,200000,0,0,0,1,0,0,0,0,0,1,0,12.2060726455302,"48103"
"915",3.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0.635324015247776,0,0.635324015247776,0,0.254129606099111,4.95552731893266,11,0,1,0,0,0,"Y","Unanswered","2021-03",6,79000,0,0,0,0,1,0,0,0,0,0,1,11.2772031314492,"56042"
"923",3.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0.44004400440044,0,14.6314631463146,0,0.33003300330033,5.17051705170517,11,0,1,0,0,0,"Y","Unanswered","2021-03",11,154000,0,0,0,0,1,0,0,0,0,0,1,11.9447078813958,"56016"
"931",7.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.33921302578019,0,1.35685210312076,0,0.254409769335142,4.73202170963365,26,0,0,0,0,0,"N","White","2022-06",4,35000,0,0,0,1,0,0,0,0,0,1,0,10.4631033404715,"43072"
"934",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,27.5633576461862,0.150822104091977,6.56694276177525,0.116207194956113,13.7544813944863,6.41859315119298,0,0,0,1,0,0,"N","Unanswered","2020-04",7,1715000,0,0,0,0,1,0,0,0,0,1,0,14.3549236385822,"10801"
"949",5.15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0443738569641,1.50158821830783,3.29675618442583,0,0.0914428722687458,4.36519395514487,17,1,0,0,0,0,"N","Unanswered","2021-09",2,92600,0,0,0,0,1,0,0,0,0,0,1,11.4360444206343,"59802"
"961",12.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.93296941478687,0.431484306012684,6.41005057397447,0.0722485349602633,4.07802841775708,9.15549490246448,55,0,1,0,0,0,"N","Unanswered","2024-11",0,150000,0,0,0,0,1,0,0,0,0,1,0,11.9183905730784,"90046"
"982",10.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.7769549692046,0.419392719342392,4.54861360749635,0,10.0103050782467,3.59719126704532,57,0,1,0,0,0,"N","Black or African American","2025-01",1,27800,1,0,0,0,0,0,0,0,0,1,0,10.2327912996787,"70056"
"1008",10.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3.04977711738484,0.0260029717682021,14.0750371471025,0,2.4665676077266,3.50297176820208,59,0,1,0,0,0,"N","Unanswered","2025-03",23,400000,0,0,0,0,1,0,0,0,0,0,1,12.8992198260901,"19355"
"1030",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.07120947572082,1.45344721815865,0.957953848331839,0.547402199046765,0.8730121277901,5.13425510830069,31,1,0,0,0,0,"N","Unanswered","2022-11",60,451000,0,0,0,0,1,0,0,0,0,0,1,13.0192226184848,"99212"
"1031",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.07120947572082,1.45344721815865,0.957953848331839,0.547402199046765,0.8730121277901,5.13425510830069,31,1,0,0,0,0,"N","Unanswered","2022-11",60,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"99212"
"1039",4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.549944587332455,0.968153398992117,43.1194195261694,0.0669134098655459,17.0650105597725,5.88628902410974,17,0,1,0,0,0,"Y","Asian","2021-09",15,870800,0,1,0,0,0,0,0,0,0,1,0,13.6771676083425,"92843"
"1045",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.43918618006235,0.614115275531491,7.55455546961067,0.182828211799452,2.88306026299135,5.87394229191571,50,0,0,1,0,0,"Y","White","2024-06",6,31500,0,0,0,1,0,0,0,0,1,0,0,10.3577428248137,"91360"
"1069",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,15.8824394368268,0.459508142484285,12.3699591956769,0.527515347571959,19.3305885380289,8.10388560085285,16,1,0,0,0,0,"N","Asian","2021-08",10,200000,0,1,0,0,0,0,0,0,0,1,0,12.2060726455302,"89103"
"1074",12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.30549182881582,1.69654742685586,6.1942391027275,0.161441074007987,0.87234825955193,8.7178179964313,59,1,0,0,0,0,"N","Unanswered","2025-03",2,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"98502"
"1081",10.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.519715578539108,0.129282482223659,64.0542986425339,0.139625080801551,16.4214608920491,3.77504848093083,58,0,0,0,0,0,"Y","Unanswered","2025-02",0,50000,0,0,0,0,1,0,0,0,0,1,0,10.8197782844103,"91776"
"1088",11.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.68775872264932,0.960969840331165,3.07510348905973,0,0.369603784742756,6.34240094618569,51,0,0,0,0,0,"N","Black or African American","2024-07",75,250000,1,0,0,0,0,0,0,0,0,1,0,12.4292161968444,"25303"
"1111",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,95.1875871264925,0.354566943451118,0.262137099218134,0.0590944905751864,0.701557670161828,0.857627735014243,30,0,0,0,0,1,"Y","Black or African American","2022-10",8,610000,1,0,0,0,0,0,0,0,0,1,0,13.3212142361495,"30331"
"1115",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.07327273503179,0.0981521785516152,2.99364144582426,0,1.86062390645671,2.98083898775231,48,0,1,0,0,0,"N","White","2024-04",2,298000,0,0,0,1,0,0,0,0,0,1,0,12.6048487654875,"60014"
"1117",8.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.08666907701049,0.149785651567584,7.44279737616859,0.413201797427819,3.24879913227623,8.81669335261608,49,0,0,0,0,0,"N","Unanswered","2024-05",34,130000,0,0,0,0,1,0,0,0,1,0,0,11.7752897294377,"92029"
"1119",13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.32401262805232,1.06629727466014,1.4399845370788,0.0451001868436312,3.15701307905418,4.56800463887636,32,0,1,0,0,0,"N","Unanswered","2022-12",3,40000,0,0,0,0,1,0,0,0,0,0,1,10.5966347330961,"85120"
"1135",7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.85334125957268,1.08402979333497,2.46529356226178,0.910934713431479,10.4731265517362,11.2197083610169,33,0,1,0,0,0,"Y","Unanswered","2023-01",35,3020000,0,0,0,0,1,0,0,0,0,0,1,14.9207673893511,"97301"
"1144",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.9776862703692,0.431140675043114,2.16626192235948,0,4.8023791926231,5.72097279414353,51,1,0,0,0,0,"N","Unanswered","2024-07",0,100000,0,0,0,0,1,0,0,0,0,1,0,11.5129254649702,"27603"
"1149",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1.77454545454545,0.16,2.24969696969697,0.0290909090909091,0.499393939393939,1.94909090909091,55,0,0,0,0,0,"N","Asian","2024-11",6,35000,0,1,0,0,0,0,0,0,0,1,0,10.4631033404715,"53092"
"1156",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.38845842488724,1.22585867931074,0.416329362784781,0,2.86804672140627,4.72996414941598,8,0,0,0,0,0,"N","Unanswered","2020-12",10,1203500,0,0,0,0,1,0,0,0,0,1,0,14.0007445362053,"92325"
"1173",6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.297346185296231,1.06549049731149,2.15080407364274,0.0569913521817776,3.90266868201303,6.94798919642193,25,1,0,0,0,0,"Y","White","2022-05",7,25000,0,0,0,1,0,0,0,0,0,0,1,10.1266311038503,"97478"
"1179",5.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6.42201834862385,0.0308380232827076,1.96977873718295,0,0.84419088736412,4.12844036697248,24,0,1,0,0,0,"Y","White","2022-04",7,350000,0,0,0,1,0,0,0,0,0,1,0,12.7656884334656,"52405"
"1193",13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.9735755573906,0,6.49100417886545,0,4.88451817931587,6.92140229712484,47,0,0,0,0,0,"N","Unanswered","2024-03",10,225000,0,0,0,0,1,0,0,0,0,0,1,12.3238556811866,"32258"
"1202",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2.81733626645054,0.540311064798734,6.38338929412219,0.262436802902242,1.49743352244221,3.00258577438154,9,0,1,0,0,0,"N","White","2021-01",7,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"54911"
"1211",8.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.12514140703825,0,6.00788821964717,0.0703213379398905,1.40642675879781,6.81199743174244,32,0,0,0,0,0,"N","Unanswered","2022-12",0,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"94941"
"1218",8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1.27914905222965,0.430928678576299,47.1703259239056,0,8.21491885994818,4.31201418246284,54,0,1,0,0,0,"Y","Asian","2024-10",3,2700000,0,1,0,0,0,0,0,0,0,1,0,14.8087623309746,"11358"
"1226",6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.74054229582724,0.220815067381068,6.663419386264,0,0.717648968988472,1.95486280240299,10,0,0,0,0,0,"N","Unanswered","2021-02",0,50000,0,0,0,0,1,0,0,0,0,1,0,10.8197782844103,"46077"
"1242",10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.32013201320132,0.136842952587942,1.88360299444579,0,0.748611446510505,2.47927231747565,39,0,0,0,0,0,"N","Unanswered","2023-07",1,250000,0,0,0,0,1,0,0,0,0,0,1,12.4292161968444,"49348"
"1245",10.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3.93790500605284,0.11393576871039,1.53457238481806,0,0.76194545325073,4.04471978921883,53,0,0,0,0,0,"N","White","2024-09",3,90000,0,0,0,1,0,0,0,0,0,1,0,11.4075649493124,"48124"
"1246",8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.79879019420567,0.563116841770137,0.545208532314549,0.104465138490926,20.3587631327603,11.0852435530086,30,0,1,0,0,0,"N","Unanswered","2022-10",14,3150000,0,0,0,0,1,0,0,0,0,0,1,14.9629130108018,"90201"
"1255",13.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56.5925988154744,0.159616919393456,0.814886377956063,0.382240517494854,2.13382618557567,3.13353215440837,42,0,1,0,0,0,"N","White","2023-10",0,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"39501"
"1266",5.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.317611561060823,0,0,0,0.317611561060823,5.57408289661744,5,1,0,0,0,0,"N","Unanswered","2020-09",11,135000,0,0,0,0,1,0,0,0,0,1,0,11.8130300574206,"64040"
"1268",6.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.0403381888561,0.356524396455129,0.0407456453091576,0,2.48548436385861,2.17989202403993,12,0,1,0,0,0,"N","White","2021-04",5,30000,0,0,0,1,0,0,0,0,0,1,0,10.3089526606443,"23117"
"1273",9.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,15.7156979544245,0.593140858279891,1.48031735570708,0,7.38130845859421,8.42057235558034,33,0,0,0,0,0,"Y","White","2023-01",1,25000,0,0,0,1,0,0,0,0,0,1,0,10.1266311038503,"44109"
"1277",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,28.8229061965173,1.46151965445112,0.0570481649506941,0.114096329901388,1.9070386569232,1.8825894433729,33,0,0,0,0,1,"N","Unanswered","2023-01",4,390000,0,0,0,0,1,0,0,0,0,0,1,12.8739020181058,"71854"
"1279",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,28.8229061965173,1.46151965445112,0.0570481649506941,0.114096329901388,1.9070386569232,1.8825894433729,33,0,0,0,0,1,"Y","White","2023-01",4,390000,0,0,0,1,0,0,0,0,0,1,0,12.8739020181058,"71854"
"1342",9.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.58806845041127,0.2023258012669,1.24988181904132,0,3.19183133213577,10.4112697362201,17,0,0,0,0,0,"N","White","2021-09",0,50000,0,0,0,1,0,0,0,0,1,0,0,10.8197782844103,"33175"
"1360",11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5.38557819344969,0.236423058201794,2.73277240803838,0.0625825742298867,0.396356303455949,4.56852791878173,40,0,0,0,0,0,"N","White","2023-08",52,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"43537"
"1362",5.11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16.6319613663551,0.0243675512826193,6.04536795002437,0.0531655664348057,1.94940410260954,10.9033715830047,34,0,0,0,0,0,"Y","White","2023-02",22,597700,0,0,0,1,0,0,0,0,1,0,0,13.3008442348123,"33029"
"1363",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.41047031797848,0.211582638133237,1.82565590617821,0,11.34989723129,13.7558940877766,6,0,1,0,0,0,"Y","Unanswered","2020-10",10,443000,0,0,0,0,1,0,0,0,1,0,0,13.0013250490273,"79904"
"1371",4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.21192640212813,0.890751899397432,1.310936901715,0.39700933072691,58.9437939582032,5.90375042824611,8,0,1,0,0,0,"Y","Asian","2020-12",45,1570000,0,1,0,0,0,0,0,0,0,1,0,14.2665861773245,"92335"
"1372",7.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22.4865580657313,0.953207228393018,6.42587244146623,0.213472756538317,17.5641274443772,6.13249009691891,25,0,0,0,0,0,"Y","Unanswered","2022-05",14,100000,0,0,0,0,1,0,0,0,1,0,0,11.5129254649702,"11206"
"1384",7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,7.29513444302177,0.124839948783611,1.40524967989757,0.00320102432778489,6.651728553137,5.7842509603073,58,0,1,0,0,0,"Y","White","2025-02",31,650000,0,0,0,1,0,0,0,0,0,1,0,13.3847276418718,"18018"
"1394",6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0417885499373172,0.271625574592562,0.29251984956122,0,3.21771834517342,1.00292519849561,5,0,0,0,0,0,"N","White","2020-09",4,143800,0,0,0,1,0,0,0,0,0,1,0,11.8761787242691,"43430"
"1400",7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.15719461417834,1.1247499053696,0.448818471854215,0.448818471854215,2.85513437516898,5.48856324014492,31,0,1,0,0,0,"N","White","2022-11",9,169300,0,0,0,1,0,0,0,0,0,1,0,12.0394275681212,"67530"
"1402",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0231561884913743,0,0,0,0,0.0347342827370615,11,0,1,0,0,0,"N","Asian","2021-03",24,4520000,0,1,0,0,0,0,0,0,0,1,0,15.3240225518084,"44813"
"1406",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,8.10602161605764,0.470219435736677,2.10546016001497,0.00935760071117765,4.75366116127825,4.96420717727975,24,0,1,0,0,0,"N","Unanswered","2022-04",2,2015000,0,0,0,0,1,0,0,0,0,0,1,14.5161297533629,"61265"
"1407",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,8.10602161605764,0.470219435736677,2.10546016001497,0.00935760071117765,4.75366116127825,4.96420717727975,24,0,1,0,0,0,"N","Unanswered","2022-04",2,2015000,0,0,0,0,1,0,0,0,0,0,1,14.5161297533629,"61265"
"1409",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.095567303782,0.0284668564457096,0.496136640910939,0,19.5933306222041,6.28304188694591,38,1,0,0,0,0,"N","Unanswered","2023-06",7,300000,0,0,0,0,1,0,0,0,0,0,1,12.6115377536383,"78621"
